source_id,config,subfield_id,d,p_doc
S4210172117,W0_2021_2024,3318,1,0.0057
S4210172117,W0_2021_2024,3320,7,0.04
S4210172117,W0_2021_2024,3322,2,0.0114
S4210172117,W0_2021_2024,3600,3,0.0171
S4210172117,W+1_2022_2025,1105,1,0.0051
S4210172117,W+1_2022_2025,1202,3,0.0154
S4210172117,W+1_2022_2025,1203,1,0.0051
S4210172117,W+1_2022_2025,1204,2,0.0103
S4210172117,W+1_2022_2025,1205,1,0.0051
S4210172117,W+1_2022_2025,1207,3,0.0154
S4210172117,W+1_2022_2025,1208,6,0.0308
S4210172117,W+1_2022_2025,1210,2,0.0103
S4210172117,W+1_2022_2025,1211,12,0.0615
S4210172117,W+1_2022_2025,1212,9,0.0462
S4210172117,W+1_2022_2025,1213,1,0.0051
S4210172117,W+1_2022_2025,1702,3,0.0154
S4210172117,W+1_2022_2025,1703,2,0.0103
S4210172117,W+1_2022_2025,1704,1,0.0051
S4210172117,W+1_2022_2025,1705,1,0.0051
S4210172117,W+1_2022_2025,1802,1,0.0051
S4210172117,W+1_2022_2025,1912,1,0.0051
S4210172117,W+1_2022_2025,2002,4,0.0205
S4210172117,W+1_2022_2025,2216,1,0.0051
S4210172117,W+1_2022_2025,2303,1,0.0051
S4210172117,W+1_2022_2025,2308,1,0.0051
S4210172117,W+1_2022_2025,2309,1,0.0051
S4210172117,W+1_2022_2025,2614,1,0.0051
S4210172117,W+1_2022_2025,2707,1,0.0051
S4210172117,W+1_2022_2025,2739,1,0.0051
S4210172117,W+1_2022_2025,2805,5,0.0256
S4210172117,W+1_2022_2025,3103,1,0.0051
S4210172117,W+1_2022_2025,3203,2,0.0103
S4210172117,W+1_2022_2025,3205,6,0.0308
S4210172117,W+1_2022_2025,3207,1,0.0051
S4210172117,W+1_2022_2025,3304,4,0.0205
S4210172117,W+1_2022_2025,3305,1,0.0051
S4210172117,W+1_2022_2025,3306,1,0.0051
S4210172117,W+1_2022_2025,3312,85,0.4359
S4210172117,W+1_2022_2025,3314,2,0.0103
S4210172117,W+1_2022_2025,3315,1,0.0051
S4210172117,W+1_2022_2025,3316,18,0.0923
S4210172117,W+1_2022_2025,3318,1,0.0051
S4210172117,W+1_2022_2025,3320,3,0.0154
S4210172117,W+1_2022_2025,3322,1,0.0051
S4210172117,W+1_2022_2025,3600,2,0.0103
S4210172608,W0_2021_2024,1102,1,0.0027
S4210172608,W0_2021_2024,1202,8,0.0212
S4210172608,W0_2021_2024,1203,2,0.0053
S4210172608,W0_2021_2024,1204,1,0.0027
S4210172608,W0_2021_2024,1207,7,0.0186
S4210172608,W0_2021_2024,1208,4,0.0106
S4210172608,W0_2021_2024,1211,3,0.008
S4210172608,W0_2021_2024,1212,1,0.0027
S4210172608,W0_2021_2024,1213,3,0.008
S4210172608,W0_2021_2024,1311,1,0.0027
S4210172608,W0_2021_2024,1408,1,0.0027
S4210172608,W0_2021_2024,1803,1,0.0027
S4210172608,W0_2021_2024,1912,2,0.0053
S4210172608,W0_2021_2024,2000,3,0.008
S4210172608,W0_2021_2024,2002,3,0.008
S4210172608,W0_2021_2024,2202,25,0.0663
S4210172608,W0_2021_2024,2306,3,0.008
S4210172608,W0_2021_2024,3203,1,0.0027
S4210172608,W0_2021_2024,3207,4,0.0106
S4210172608,W0_2021_2024,3302,1,0.0027
S4210172608,W0_2021_2024,3304,2,0.0053
S4210172608,W0_2021_2024,3305,3,0.008
S4210172608,W0_2021_2024,3306,2,0.0053
S4210172608,W0_2021_2024,3308,1,0.0027
S4210172608,W0_2021_2024,3311,1,0.0027
S4210172608,W0_2021_2024,3312,100,0.2653
S4210172608,W0_2021_2024,3314,4,0.0106
S4210172608,W0_2021_2024,3316,10,0.0265
S4210172608,W0_2021_2024,3317,9,0.0239
S4210172608,W0_2021_2024,3318,2,0.0053
S4210172608,W0_2021_2024,3320,148,0.3926
S4210172608,W0_2021_2024,3322,4,0.0106
S4210172608,W+1_2022_2025,1102,1,0.0028
S4210172608,W+1_2022_2025,1202,7,0.0197
S4210172608,W+1_2022_2025,1203,2,0.0056
S4210172608,W+1_2022_2025,1204,2,0.0056
S4210172608,W+1_2022_2025,1207,6,0.0169
S4210172608,W+1_2022_2025,1208,3,0.0084
S4210172608,W+1_2022_2025,1211,1,0.0028
S4210172608,W+1_2022_2025,1212,2,0.0056
S4210172608,W+1_2022_2025,1213,1,0.0028
S4210172608,W+1_2022_2025,1803,1,0.0028
S4210172608,W+1_2022_2025,1912,2,0.0056
S4210172608,W+1_2022_2025,2000,3,0.0084
S4210172608,W+1_2022_2025,2002,3,0.0084
S4210172608,W+1_2022_2025,2202,24,0.0674
S4210172608,W+1_2022_2025,2306,3,0.0084
S4210172608,W+1_2022_2025,3203,1,0.0028
S4210172608,W+1_2022_2025,3207,3,0.0084
S4210172608,W+1_2022_2025,3300,1,0.0028
S4210172608,W+1_2022_2025,3302,1,0.0028
S4210172608,W+1_2022_2025,3304,3,0.0084
S4210172608,W+1_2022_2025,3305,3,0.0084
S4210172608,W+1_2022_2025,3306,1,0.0028
S4210172608,W+1_2022_2025,3310,2,0.0056
S4210172608,W+1_2022_2025,3312,79,0.2219
S4210172608,W+1_2022_2025,3314,6,0.0169
S4210172608,W+1_2022_2025,3315,1,0.0028
S4210172608,W+1_2022_2025,3316,6,0.0169
S4210172608,W+1_2022_2025,3317,5,0.014
S4210172608,W+1_2022_2025,3318,1,0.0028
S4210172608,W+1_2022_2025,3320,160,0.4494
S4210172608,W+1_2022_2025,3322,3,0.0084
S4210172608,W+1_2022_2025,3600,3,0.0084
S4210173186,W0_2021_2024,1606,1,0.0009
S4210173186,W0_2021_2024,1607,10,0.0089
S4210173186,W0_2021_2024,1702,10,0.0089
S4210173186,W0_2021_2024,1703,3,0.0027
S4210173186,W0_2021_2024,1908,2,0.0018
S4210173186,W0_2021_2024,2202,29,0.0258
S4210173186,W0_2021_2024,2204,2,0.0018
S4210173186,W0_2021_2024,2208,3,0.0027
S4210173186,W0_2021_2024,2211,4,0.0036
S4210173186,W0_2021_2024,2505,3,0.0027
S4210173186,W0_2021_2024,2604,1,0.0009
S4210173186,W0_2021_2024,2605,1,0.0009
S4210173186,W0_2021_2024,2610,1,0.0009
S4210173186,W0_2021_2024,2613,1,0.0009
S4210173186,W0_2021_2024,2740,2,0.0018
S4210173186,W0_2021_2024,2741,6,0.0053
S4210173186,W0_2021_2024,3103,50,0.0445
S4210173186,W0_2021_2024,3104,3,0.0027
S4210173186,W0_2021_2024,3106,873,0.7774
S4210173186,W0_2021_2024,3107,54,0.0481
S4210173186,W0_2021_2024,3108,60,0.0534
S4210173186,W0_2021_2024,3109,4,0.0036
S4210173186,W+1_2022_2025,1607,11,0.0103
S4210173186,W+1_2022_2025,1702,14,0.0131
S4210173186,W+1_2022_2025,1703,3,0.0028
S4210173186,W+1_2022_2025,1906,3,0.0028
S4210173186,W+1_2022_2025,1908,1,0.0009
S4210173186,W+1_2022_2025,2202,29,0.0272
S4210173186,W+1_2022_2025,2204,1,0.0009
S4210173186,W+1_2022_2025,2208,3,0.0028
S4210173186,W+1_2022_2025,2211,3,0.0028
S4210173186,W+1_2022_2025,2306,1,0.0009
S4210173186,W+1_2022_2025,2505,1,0.0009
S4210173186,W+1_2022_2025,2610,1,0.0009
S4210173186,W+1_2022_2025,2613,1,0.0009
S4210173186,W+1_2022_2025,2740,3,0.0028
S4210173186,W+1_2022_2025,2741,7,0.0066
S4210173186,W+1_2022_2025,3103,46,0.0432
S4210173186,W+1_2022_2025,3104,6,0.0056
S4210173186,W+1_2022_2025,3106,823,0.7728
S4210173186,W+1_2022_2025,3107,47,0.0441
S4210173186,W+1_2022_2025,3108,55,0.0516
S4210173186,W+1_2022_2025,3109,6,0.0056
S4210173644,W0_2021_2024,1208,1,0.006
S4210173644,W0_2021_2024,1213,1,0.006
S4210173644,W0_2021_2024,1408,1,0.006
S4210173644,W0_2021_2024,1702,1,0.006
S4210173644,W0_2021_2024,2000,1,0.006
S4210173644,W0_2021_2024,2002,9,0.0539
S4210173644,W0_2021_2024,2003,2,0.012
S4210173644,W0_2021_2024,2214,1,0.006
S4210173644,W0_2021_2024,2308,1,0.006
S4210173644,W0_2021_2024,2739,2,0.012
S4210173644,W0_2021_2024,3207,1,0.006
S4210173644,W0_2021_2024,3303,6,0.0359
S4210173644,W0_2021_2024,3308,1,0.006
S4210173644,W0_2021_2024,3312,45,0.2695
S4210173644,W0_2021_2024,3314,4,0.024
S4210173644,W0_2021_2024,3315,9,0.0539
S4210173644,W0_2021_2024,3317,2,0.012
S4210173644,W0_2021_2024,3318,3,0.018
S4210173644,W0_2021_2024,3320,74,0.4431
S4210173644,W0_2021_2024,3321,1,0.006
S4210173644,W0_2021_2024,3600,1,0.006
S4210173644,W+1_2022_2025,1111,1,0.0074
S4210173644,W+1_2022_2025,1208,1,0.0074
S4210173644,W+1_2022_2025,1213,1,0.0074
S4210173644,W+1_2022_2025,1408,1,0.0074
S4210173644,W+1_2022_2025,1702,1,0.0074
S4210173644,W+1_2022_2025,2002,7,0.0515
S4210173644,W+1_2022_2025,2214,1,0.0074
S4210173644,W+1_2022_2025,2739,1,0.0074
S4210173644,W+1_2022_2025,3207,1,0.0074
S4210173644,W+1_2022_2025,3303,3,0.0221
S4210173644,W+1_2022_2025,3308,1,0.0074
S4210173644,W+1_2022_2025,3312,40,0.2941
S4210173644,W+1_2022_2025,3314,5,0.0368
S4210173644,W+1_2022_2025,3315,7,0.0515
S4210173644,W+1_2022_2025,3316,1,0.0074
S4210173644,W+1_2022_2025,3317,1,0.0074
S4210173644,W+1_2022_2025,3318,2,0.0147
S4210173644,W+1_2022_2025,3320,61,0.4485
S4210173758,W0_2021_2024,1202,1,0.0074
S4210173758,W0_2021_2024,1204,1,0.0074
S4210173758,W0_2021_2024,1206,1,0.0074
S4210173758,W0_2021_2024,1207,2,0.0148
S4210173758,W0_2021_2024,1208,1,0.0074
S4210173758,W0_2021_2024,1211,1,0.0074
S4210173758,W0_2021_2024,1311,1,0.0074
S4210173758,W0_2021_2024,1405,1,0.0074
S4210173758,W0_2021_2024,1406,1,0.0074
S4210173758,W0_2021_2024,2002,3,0.0222
S4210173758,W0_2021_2024,2203,1,0.0074
S4210173758,W0_2021_2024,2713,2,0.0148
S4210173758,W0_2021_2024,2717,1,0.0074
S4210173758,W0_2021_2024,2732,1,0.0074
S4210173758,W0_2021_2024,2737,2,0.0148
S4210173758,W0_2021_2024,3203,3,0.0222
S4210173758,W0_2021_2024,3204,4,0.0296
S4210173758,W0_2021_2024,3206,1,0.0074
S4210173758,W0_2021_2024,3207,18,0.1333
S4210173758,W0_2021_2024,3304,1,0.0074
S4210173758,W0_2021_2024,3305,1,0.0074
S4210173758,W0_2021_2024,3306,1,0.0074
S4210173758,W0_2021_2024,3308,1,0.0074
S4210173758,W0_2021_2024,3311,3,0.0222
S4210173758,W0_2021_2024,3312,64,0.4741
S4210173758,W0_2021_2024,3313,1,0.0074
S4210173758,W0_2021_2024,3315,1,0.0074
S4210173758,W0_2021_2024,3316,2,0.0148
S4210173758,W0_2021_2024,3318,5,0.037
S4210173758,W0_2021_2024,3320,1,0.0074
S4210173758,W0_2021_2024,3322,5,0.037
S4210173758,W0_2021_2024,3600,2,0.0148
S4210173758,W0_2021_2024,3616,1,0.0074
S4210173758,W+1_2022_2025,1202,1,0.0074
S4210173758,W+1_2022_2025,1204,1,0.0074
S4210173758,W+1_2022_2025,1206,1,0.0074
S4210173758,W+1_2022_2025,1207,2,0.0148
S4210173758,W+1_2022_2025,1208,1,0.0074
S4210173758,W+1_2022_2025,1211,1,0.0074
S4210173758,W+1_2022_2025,1311,1,0.0074
S4210173758,W+1_2022_2025,1406,1,0.0074
S4210173758,W+1_2022_2025,1705,1,0.0074
S4210173758,W+1_2022_2025,1709,1,0.0074
S4210173758,W+1_2022_2025,1802,1,0.0074
S4210173758,W+1_2022_2025,2203,1,0.0074
S4210173758,W+1_2022_2025,2306,1,0.0074
S4210173758,W+1_2022_2025,2713,1,0.0074
S4210173758,W+1_2022_2025,2717,1,0.0074
S4210173758,W+1_2022_2025,2732,1,0.0074
S4210173758,W+1_2022_2025,2737,2,0.0148
S4210173758,W+1_2022_2025,2740,1,0.0074
S4210173758,W+1_2022_2025,3203,3,0.0222
S4210173758,W+1_2022_2025,3204,4,0.0296
S4210173758,W+1_2022_2025,3206,1,0.0074
S4210173758,W+1_2022_2025,3207,23,0.1704
S4210173758,W+1_2022_2025,3304,1,0.0074
S4210173758,W+1_2022_2025,3305,1,0.0074
S4210173758,W+1_2022_2025,3308,1,0.0074
S4210173758,W+1_2022_2025,3311,1,0.0074
S4210173758,W+1_2022_2025,3312,62,0.4593
S4210173758,W+1_2022_2025,3313,1,0.0074
S4210173758,W+1_2022_2025,3316,1,0.0074
S4210173758,W+1_2022_2025,3318,7,0.0519
S4210173758,W+1_2022_2025,3320,1,0.0074
S4210173758,W+1_2022_2025,3322,3,0.0222
S4210173758,W+1_2022_2025,3600,3,0.0222
S4210173758,W+1_2022_2025,3612,1,0.0074
S4210173758,W+1_2022_2025,3616,1,0.0074
S4210174943,W0_2021_2024,1211,1,0.0213
S4210174943,W0_2021_2024,1407,1,0.0213
S4210174943,W0_2021_2024,1408,1,0.0213
S4210174943,W0_2021_2024,1702,1,0.0213
S4210174943,W0_2021_2024,2308,2,0.0426
S4210174943,W0_2021_2024,2741,1,0.0213
S4210174943,W0_2021_2024,2743,1,0.0213
S4210174943,W0_2021_2024,3308,10,0.2128
S4210174943,W0_2021_2024,3312,11,0.234
S4210174943,W0_2021_2024,3318,4,0.0851
S4210174943,W0_2021_2024,3320,14,0.2979
S4210174943,W+1_2022_2025,1211,1,0.0217
S4210174943,W+1_2022_2025,1407,1,0.0217
S4210174943,W+1_2022_2025,1408,2,0.0435
S4210174943,W+1_2022_2025,1702,1,0.0217
S4210174943,W+1_2022_2025,2308,1,0.0217
S4210174943,W+1_2022_2025,2741,1,0.0217
S4210174943,W+1_2022_2025,2743,1,0.0217
S4210174943,W+1_2022_2025,3308,10,0.2174
S4210174943,W+1_2022_2025,3312,13,0.2826
S4210174943,W+1_2022_2025,3318,4,0.087
S4210174943,W+1_2022_2025,3320,10,0.2174
S4210174943,W+1_2022_2025,3322,1,0.0217
S4210175172,W0_2021_2024,1703,7,0.0722
S4210175172,W0_2021_2024,2206,2,0.0206
S4210175172,W0_2021_2024,2207,1,0.0103
S4210175172,W0_2021_2024,2602,9,0.0928
S4210175172,W0_2021_2024,2604,43,0.4433
S4210175172,W0_2021_2024,2608,8,0.0825
S4210175172,W0_2021_2024,2610,10,0.1031
S4210175172,W0_2021_2024,2611,5,0.0515
S4210175172,W0_2021_2024,2612,1,0.0103
S4210175172,W0_2021_2024,2613,6,0.0619
S4210175172,W0_2021_2024,3107,2,0.0206
S4210175172,W0_2021_2024,3109,3,0.0309
S4210175172,W+1_2022_2025,1703,8,0.0899
S4210175172,W+1_2022_2025,2206,1,0.0112
S4210175172,W+1_2022_2025,2207,1,0.0112
S4210175172,W+1_2022_2025,2602,9,0.1011
S4210175172,W+1_2022_2025,2604,39,0.4382
S4210175172,W+1_2022_2025,2608,7,0.0787
S4210175172,W+1_2022_2025,2610,8,0.0899
S4210175172,W+1_2022_2025,2611,4,0.0449
S4210175172,W+1_2022_2025,2612,1,0.0112
S4210175172,W+1_2022_2025,2613,5,0.0562
S4210175172,W+1_2022_2025,3103,2,0.0225
S4210175172,W+1_2022_2025,3107,2,0.0225
S4210175172,W+1_2022_2025,3109,2,0.0225
S4210175336,W0_2021_2024,1206,1,0.0125
S4210175336,W0_2021_2024,1207,4,0.05
S4210175336,W0_2021_2024,1212,1,0.0125
S4210175336,W0_2021_2024,1406,1,0.0125
S4210175336,W0_2021_2024,2743,2,0.025
S4210175336,W0_2021_2024,3311,1,0.0125
S4210175336,W0_2021_2024,3312,34,0.425
S4210175336,W0_2021_2024,3314,2,0.025
S4210175336,W0_2021_2024,3316,20,0.25
S4210175336,W0_2021_2024,3320,12,0.15
S4210175336,W+1_2022_2025,1206,1,0.012
S4210175336,W+1_2022_2025,1207,4,0.0482
S4210175336,W+1_2022_2025,1212,1,0.012
S4210175336,W+1_2022_2025,2743,1,0.012
S4210175336,W+1_2022_2025,3311,1,0.012
S4210175336,W+1_2022_2025,3312,38,0.4578
S4210175336,W+1_2022_2025,3314,3,0.0361
S4210175336,W+1_2022_2025,3316,16,0.1928
S4210175336,W+1_2022_2025,3320,15,0.1807
S4210177237,W0_2021_2024,1100,3,0.02
S4210177237,W0_2021_2024,1106,3,0.02
S4210177237,W0_2021_2024,1110,1,0.0067
S4210177237,W0_2021_2024,1111,1,0.0067
S4210177237,W0_2021_2024,1204,1,0.0067
S4210177237,W0_2021_2024,1207,1,0.0067
S4210177237,W0_2021_2024,1208,1,0.0067
S4210177237,W0_2021_2024,1213,2,0.0133
S4210177237,W0_2021_2024,1403,2,0.0133
S4210177237,W0_2021_2024,1408,1,0.0067
S4210177237,W0_2021_2024,1710,1,0.0067
S4210177237,W0_2021_2024,1803,1,0.0067
S4210177237,W0_2021_2024,2002,1,0.0067
S4210177237,W0_2021_2024,2003,1,0.0067
S4210177237,W0_2021_2024,2707,1,0.0067
S4210177237,W0_2021_2024,2734,2,0.0133
S4210177237,W0_2021_2024,2735,2,0.0133
S4210177237,W0_2021_2024,2743,1,0.0067
S4210177237,W0_2021_2024,2805,1,0.0067
S4210177237,W0_2021_2024,3103,1,0.0067
S4210177237,W0_2021_2024,3203,3,0.02
S4210177237,W0_2021_2024,3204,1,0.0067
S4210177237,W0_2021_2024,3205,1,0.0067
S4210177237,W0_2021_2024,3207,2,0.0133
S4210177237,W0_2021_2024,3303,1,0.0067
S4210177237,W0_2021_2024,3304,1,0.0067
S4210177237,W0_2021_2024,3305,1,0.0067
S4210177237,W0_2021_2024,3308,1,0.0067
S4210177237,W0_2021_2024,3310,1,0.0067
S4210177237,W0_2021_2024,3312,58,0.3867
S4210177237,W0_2021_2024,3313,1,0.0067
S4210177237,W0_2021_2024,3314,7,0.0467
S4210177237,W0_2021_2024,3315,3,0.02
S4210177237,W0_2021_2024,3316,7,0.0467
S4210177237,W0_2021_2024,3317,1,0.0067
S4210177237,W0_2021_2024,3318,6,0.04
S4210177237,W0_2021_2024,3320,24,0.16
S4210177237,W0_2021_2024,3600,2,0.0133
S4210177237,W0_2021_2024,3612,1,0.0067
S4210177237,W+1_2022_2025,1100,3,0.021
S4210177237,W+1_2022_2025,1106,3,0.021
S4210177237,W+1_2022_2025,1110,1,0.007
S4210177237,W+1_2022_2025,1111,1,0.007
S4210177237,W+1_2022_2025,1204,1,0.007
S4210177237,W+1_2022_2025,1207,1,0.007
S4210177237,W+1_2022_2025,1208,1,0.007
S4210177237,W+1_2022_2025,1213,1,0.007
S4210177237,W+1_2022_2025,1403,1,0.007
S4210177237,W+1_2022_2025,1406,1,0.007
S4210177237,W+1_2022_2025,1408,1,0.007
S4210177237,W+1_2022_2025,1710,1,0.007
S4210177237,W+1_2022_2025,1803,1,0.007
S4210177237,W+1_2022_2025,2002,1,0.007
S4210177237,W+1_2022_2025,2003,1,0.007
S4210177237,W+1_2022_2025,2311,1,0.007
S4210177237,W+1_2022_2025,2707,1,0.007
S4210177237,W+1_2022_2025,2734,2,0.014
S4210177237,W+1_2022_2025,2735,2,0.014
S4210177237,W+1_2022_2025,2743,1,0.007
S4210177237,W+1_2022_2025,2805,2,0.014
S4210177237,W+1_2022_2025,3103,1,0.007
S4210177237,W+1_2022_2025,3203,4,0.028
S4210177237,W+1_2022_2025,3204,1,0.007
S4210177237,W+1_2022_2025,3205,2,0.014
S4210177237,W+1_2022_2025,3207,2,0.014
S4210177237,W+1_2022_2025,3303,1,0.007
S4210177237,W+1_2022_2025,3310,1,0.007
S4210177237,W+1_2022_2025,3311,1,0.007
S4210177237,W+1_2022_2025,3312,58,0.4056
S4210177237,W+1_2022_2025,3314,3,0.021
S4210177237,W+1_2022_2025,3315,4,0.028
S4210177237,W+1_2022_2025,3316,6,0.042
S4210177237,W+1_2022_2025,3317,2,0.014
S4210177237,W+1_2022_2025,3318,5,0.035
S4210177237,W+1_2022_2025,3320,20,0.1399
S4210177237,W+1_2022_2025,3322,2,0.014
S4210177237,W+1_2022_2025,3600,1,0.007
S4210177237,W+1_2022_2025,3612,1,0.007
S4210177496,W0_2021_2024,1606,1,0.0085
S4210177496,W0_2021_2024,1703,17,0.1441
S4210177496,W0_2021_2024,1707,1,0.0085
S4210177496,W0_2021_2024,2204,1,0.0085
S4210177496,W0_2021_2024,2205,1,0.0085
S4210177496,W0_2021_2024,2206,3,0.0254
S4210177496,W0_2021_2024,2207,7,0.0593
S4210177496,W0_2021_2024,2211,2,0.0169
S4210177496,W0_2021_2024,2505,1,0.0085
S4210177496,W0_2021_2024,2602,1,0.0085
S4210177496,W0_2021_2024,2604,43,0.3644
S4210177496,W0_2021_2024,2608,2,0.0169
S4210177496,W0_2021_2024,2610,23,0.1949
S4210177496,W0_2021_2024,2611,4,0.0339
S4210177496,W0_2021_2024,2612,4,0.0339
S4210177496,W0_2021_2024,2613,1,0.0085
S4210177496,W0_2021_2024,3103,2,0.0169
S4210177496,W0_2021_2024,3109,4,0.0339
S4210177496,W+1_2022_2025,1606,1,0.0085
S4210177496,W+1_2022_2025,1703,16,0.1368
S4210177496,W+1_2022_2025,2204,1,0.0085
S4210177496,W+1_2022_2025,2205,1,0.0085
S4210177496,W+1_2022_2025,2206,3,0.0256
S4210177496,W+1_2022_2025,2207,5,0.0427
S4210177496,W+1_2022_2025,2211,2,0.0171
S4210177496,W+1_2022_2025,2505,1,0.0085
S4210177496,W+1_2022_2025,2602,1,0.0085
S4210177496,W+1_2022_2025,2604,46,0.3932
S4210177496,W+1_2022_2025,2608,3,0.0256
S4210177496,W+1_2022_2025,2610,24,0.2051
S4210177496,W+1_2022_2025,2611,4,0.0342
S4210177496,W+1_2022_2025,2612,3,0.0256
S4210177496,W+1_2022_2025,2613,2,0.0171
S4210177496,W+1_2022_2025,3109,4,0.0342
S4210179093,W0_2021_2024,1203,1,0.0133
S4210179093,W0_2021_2024,1204,7,0.0933
S4210179093,W0_2021_2024,1209,1,0.0133
S4210179093,W0_2021_2024,1211,1,0.0133
S4210179093,W0_2021_2024,1213,2,0.0267
S4210179093,W0_2021_2024,1710,1,0.0133
S4210179093,W0_2021_2024,2002,3,0.04
S4210179093,W0_2021_2024,3203,2,0.0267
S4210179093,W0_2021_2024,3205,3,0.04
S4210179093,W0_2021_2024,3303,1,0.0133
S4210179093,W0_2021_2024,3304,3,0.04
S4210179093,W0_2021_2024,3308,2,0.0267
S4210179093,W0_2021_2024,3310,1,0.0133
S4210179093,W0_2021_2024,3312,30,0.4
S4210179093,W0_2021_2024,3314,3,0.04
S4210179093,W0_2021_2024,3315,1,0.0133
S4210179093,W0_2021_2024,3317,1,0.0133
S4210179093,W0_2021_2024,3318,3,0.04
S4210179093,W0_2021_2024,3320,6,0.08
S4210179093,W0_2021_2024,3321,1,0.0133
S4210179093,W0_2021_2024,3322,2,0.0267
S4210179093,W+1_2022_2025,1203,1,0.0116
S4210179093,W+1_2022_2025,1204,1,0.0116
S4210179093,W+1_2022_2025,1206,1,0.0116
S4210179093,W+1_2022_2025,1209,1,0.0116
S4210179093,W+1_2022_2025,1211,1,0.0116
S4210179093,W+1_2022_2025,1213,1,0.0116
S4210179093,W+1_2022_2025,1408,3,0.0349
S4210179093,W+1_2022_2025,1710,1,0.0116
S4210179093,W+1_2022_2025,2000,1,0.0116
S4210179093,W+1_2022_2025,2002,3,0.0349
S4210179093,W+1_2022_2025,2209,1,0.0116
S4210179093,W+1_2022_2025,3203,2,0.0233
S4210179093,W+1_2022_2025,3205,3,0.0349
S4210179093,W+1_2022_2025,3303,2,0.0233
S4210179093,W+1_2022_2025,3304,4,0.0465
S4210179093,W+1_2022_2025,3308,2,0.0233
S4210179093,W+1_2022_2025,3310,1,0.0116
S4210179093,W+1_2022_2025,3312,34,0.3953
S4210179093,W+1_2022_2025,3314,4,0.0465
S4210179093,W+1_2022_2025,3315,2,0.0233
S4210179093,W+1_2022_2025,3317,2,0.0233
S4210179093,W+1_2022_2025,3318,3,0.0349
S4210179093,W+1_2022_2025,3320,9,0.1047
S4210179093,W+1_2022_2025,3322,3,0.0349
S4210179255,W0_2021_2024,1202,6,0.0405
S4210179255,W0_2021_2024,1204,1,0.0068
S4210179255,W0_2021_2024,1207,2,0.0135
S4210179255,W0_2021_2024,1208,2,0.0135
S4210179255,W0_2021_2024,1211,1,0.0068
S4210179255,W0_2021_2024,1212,1,0.0068
S4210179255,W0_2021_2024,1213,1,0.0068
S4210179255,W0_2021_2024,2002,1,0.0068
S4210179255,W0_2021_2024,2712,1,0.0068
S4210179255,W0_2021_2024,2729,2,0.0135
S4210179255,W0_2021_2024,2734,3,0.0203
S4210179255,W0_2021_2024,2739,2,0.0135
S4210179255,W0_2021_2024,2743,1,0.0068
S4210179255,W0_2021_2024,3203,4,0.027
S4210179255,W0_2021_2024,3207,1,0.0068
S4210179255,W0_2021_2024,3304,3,0.0203
S4210179255,W0_2021_2024,3306,1,0.0068
S4210179255,W0_2021_2024,3312,64,0.4324
S4210179255,W0_2021_2024,3314,6,0.0405
S4210179255,W0_2021_2024,3316,1,0.0068
S4210179255,W0_2021_2024,3317,1,0.0068
S4210179255,W0_2021_2024,3318,9,0.0608
S4210179255,W0_2021_2024,3320,24,0.1622
S4210179255,W0_2021_2024,3322,4,0.027
S4210179255,W0_2021_2024,3600,6,0.0405
S4210179255,W+1_2022_2025,1202,4,0.0305
S4210179255,W+1_2022_2025,1207,4,0.0305
S4210179255,W+1_2022_2025,1208,1,0.0076
S4210179255,W+1_2022_2025,1211,2,0.0153
S4210179255,W+1_2022_2025,1212,1,0.0076
S4210179255,W+1_2022_2025,1213,1,0.0076
S4210179255,W+1_2022_2025,2002,1,0.0076
S4210179255,W+1_2022_2025,2712,1,0.0076
S4210179255,W+1_2022_2025,2729,2,0.0153
S4210179255,W+1_2022_2025,2734,3,0.0229
S4210179255,W+1_2022_2025,2743,1,0.0076
S4210179255,W+1_2022_2025,3203,6,0.0458
S4210179255,W+1_2022_2025,3207,1,0.0076
S4210179255,W+1_2022_2025,3304,2,0.0153
S4210179255,W+1_2022_2025,3306,1,0.0076
S4210179255,W+1_2022_2025,3311,1,0.0076
S4210179255,W+1_2022_2025,3312,56,0.4275
S4210179255,W+1_2022_2025,3314,6,0.0458
S4210179255,W+1_2022_2025,3316,1,0.0076
S4210179255,W+1_2022_2025,3317,1,0.0076
S4210179255,W+1_2022_2025,3318,5,0.0382
S4210179255,W+1_2022_2025,3320,22,0.1679
S4210179255,W+1_2022_2025,3322,4,0.0305
S4210179255,W+1_2022_2025,3600,4,0.0305
S4210179265,W0_2021_2024,1702,1,0.0303
S4210179265,W0_2021_2024,1802,1,0.0303
S4210179265,W0_2021_2024,2202,1,0.0303
S4210179265,W0_2021_2024,2735,1,0.0303
S4210179265,W0_2021_2024,2743,1,0.0303
S4210179265,W0_2021_2024,3305,1,0.0303
S4210179265,W0_2021_2024,3308,6,0.1818
S4210179265,W0_2021_2024,3312,10,0.303
S4210179265,W0_2021_2024,3314,1,0.0303
S4210179265,W0_2021_2024,3317,1,0.0303
S4210179265,W0_2021_2024,3320,8,0.2424
S4210179265,W+1_2022_2025,1702,1,0.0303
S4210179265,W+1_2022_2025,1802,1,0.0303
S4210179265,W+1_2022_2025,2202,1,0.0303
S4210179265,W+1_2022_2025,2735,1,0.0303
S4210179265,W+1_2022_2025,2743,1,0.0303
S4210179265,W+1_2022_2025,3308,6,0.1818
S4210179265,W+1_2022_2025,3312,14,0.4242
S4210179265,W+1_2022_2025,3317,1,0.0303
